varName,mysqlCategory,varNameCategory,varNameSubCategory,definition,ICD-10,Feature (MySQL),Similar,Combine,naValues,nullReplace,naReplace,varType,varTypeDetailed,varContinuous,varLevels,varLabels,realLabels,varOrdered,tables_hesids,tables_inpatient,tables_inpatientModel03,tables_ver2Cross,tables_ver2Long,tables_ver2Trigger,tables_ver2Future365,tables_parr,tables_parrTrigger,dummy,mysqlVarType,mysqlDefault,mysqlToDo,rank (party::cforest),abs(rank),perc_ratio(abs(rank))
diagCci_25_paralysis_freq,Clinical,Diagnosis Group,Nervous System,Paralysis,"G04.1, G11.4, G80.1, G80.2, G81.x, G82.x, G83.0–G83.4, G83.9",,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagCci_26_neuroOther_freq,Clinical,Diagnosis Group,Nervous System,Other neurological disorders,"G10.x–G13.x, G20.x– G22.x, G25.4, G25.5, G31.2, G31.8, G31.9, G32.x, G35.x–G37.x, G40.x, G41.x, G93.1, G93.4, R47.0, R56.x",diagCci_26_neuroOther_freq,FALSE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,6.76E-05,0.0000676,1.34%
diagCci_27_pulmonaryChronic_freq,Clinical,Diagnosis Group,Circulatory System,Chronic pulmonary disease,"I27.8, I27.9, J40.x–J47.x, J60.x–J67.x, J68.4, J70.1, J70.3",diagCci_27_pulmonaryChronic_freq,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,1.36E-04,0.000136,2.70%
diagCci_27_pulmonaryChronic_freq,Clinical,Diagnosis Group,Circulatory System,Chronic pulmonary disease,"I27.8, I27.9, J40.x–J47.x, J60.x–J67.x, J68.4, J70.1, J70.3",diagCci_27_pulmonaryChronic_freq__90days,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,1.16E-04,0.000116,2.31%
diagCci_27_pulmonaryChronic_freq,Clinical,Diagnosis Group,Circulatory System,Chronic pulmonary disease,"I27.8, I27.9, J40.x–J47.x, J60.x–J67.x, J68.4, J70.1, J70.3",diagCci_27_pulmonaryChronic_freq__trigger,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,7.23E-05,0.0000723,1.44%
diagCci_27_pulmonaryChronic_freq,Clinical,Diagnosis Group,Circulatory System,Chronic pulmonary disease,"I27.8, I27.9, J40.x–J47.x, J60.x–J67.x, J68.4, J70.1, J70.3",diagCci_27_pulmonaryChronic_freq__365days,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,5.77E-05,0.0000577,1.15%
diagCci_28_diabetesNotComplicated_freq,Clinical,Diagnosis Group,"Endocrine, Nutritional and Metabolic","Diabetes, uncomplicated","E10.0, E10.1, E10.9, E11.0, E11.1, E11.9, E12.0, E12.1, E12.9, E13.0, E13.1, E13.9, E14.0, E14.1, E14.9",diagCci_28_diabetesNotComplicated_freq,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,9.17E-05,0.0000917,1.82%
diagCci_28_diabetesNotComplicated_freq,Clinical,Diagnosis Group,"Endocrine, Nutritional and Metabolic","Diabetes, uncomplicated","E10.0, E10.1, E10.9, E11.0, E11.1, E11.9, E12.0, E12.1, E12.9, E13.0, E13.1, E13.9, E14.0, E14.1, E14.9",diagCci_28_diabetesNotComplicated_freq__90days,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,5.68E-05,0.0000568,1.13%
diagCci_28_diabetesNotComplicated_freq,Clinical,Diagnosis Group,"Endocrine, Nutritional and Metabolic","Diabetes, uncomplicated","E10.0, E10.1, E10.9, E11.0, E11.1, E11.9, E12.0, E12.1, E12.9, E13.0, E13.1, E13.9, E14.0, E14.1, E14.9",diagCci_28_diabetesNotComplicated_freq__365days,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,5.48E-05,0.0000548,1.09%
diagCci_28_diabetesNotComplicated_freq,Clinical,Diagnosis Group,"Endocrine, Nutritional and Metabolic","Diabetes, uncomplicated","E10.0, E10.1, E10.9, E11.0, E11.1, E11.9, E12.0, E12.1, E12.9, E13.0, E13.1, E13.9, E14.0, E14.1, E14.9",diagCci_28_diabetesNotComplicated_freq__trigger,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,5.08E-05,0.0000508,1.01%
diagCci_29_diabetesComplicated_freq,Clinical,Diagnosis Group,"Endocrine, Nutritional and Metabolic","Diabetes, complicated","E10.2–E10.8, E11.2–E11.8, E12.2– E12.8, E13.2–E13.8, E14.2–E14.8",,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagCci_30_hypothyroidism_freq,Clinical,Diagnosis Group,"Endocrine, Nutritional and Metabolic",Hypothyroidism,"E00.x–E03.x, E89.0",,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagCci_31_renal_freq,Clinical,Diagnosis Group,Circulatory System,Renal failure,"I12.0, I13.1, N18.x, N19.x, N25.0, Z49.0– Z49.2, Z94.0, Z99.2",,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagCci_32_liver_freq,Clinical,Diagnosis Group,Digestive System,Liver disease,"B18.x, I85.x, I86.4, I98.2, K70.x, K71.1, K71.3– K71.5, K71.7, K72.x– K74.x, K76.0, K76.2– K76.9, Z94.4",,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagCci_33_ulcerNotBleeding_freq,Clinical,Diagnosis Group,Digestive System,Peptic ulcer disease excluding bleeding,"K25.7, K25.9, K26.7, K26.9, K27.7, K27.9, K28.7, K28.9",,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagCci_34_psychoses_freq,Clinical,Diagnosis Group,"Mental, Behavioral and Neurodevelopmental",Psychoses,"F20.x, F22.x–F25.x, F28.x, F29.x, F30.2, F31.2, F31.5",,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagCci_35_lymphoma_freq,Clinical,Diagnosis Group,Neoplasms,Lymphoma,"C81.x–C85.x, C88.x, C96.x, C90.0, C90.2",,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagCci_36_cancerSec_freq,Clinical,Diagnosis Group,Neoplasms,Metastatic cancer,C77.x–C80.x,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagCci_37_tumorNotSec_freq,Clinical,Diagnosis Group,Neoplasms,Solid tumor without metastasis,"C00.x–C26.x, C30.x–C34.x, C37.x–C41.x, C43.x, C45.x–C58.x, C60.x–C76.x, C97.x",,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagCci_38_rheumatoid_freq,Clinical,Diagnosis Group,Skin and Subcutaneous,Rheumatoid arthritis/ collagen vascular diseases,"L94.0, L94.1, L94.3, M05.x, M06.x, M08.x, M12.0, M12.3, M30.x, M31.0– M31.3, M32.x–M35.x, M45.x, M46.1, M46.8, M46.9",,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagCci_39_coagulopathy_freq,Clinical,Diagnosis Group,Blood and Blood-Forming Organs and Immune Mechanism,Coagulopathy,"D65–D68.x, D69.1, D69.3– D69.6",,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagCci_40_obesity_freq,Clinical,Diagnosis Group,"Endocrine, Nutritional and Metabolic",Obesity,E66.x,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagCci_41_weightLoss_freq,Clinical,Diagnosis Group,"Endocrine, Nutritional and Metabolic",Weight loss,"E40.x–E46.x, R63.4, R64",,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagCci_42_fluidDisorder_freq,Clinical,Diagnosis Group,"Endocrine, Nutritional and Metabolic",Fluid and electrolyte disorders,"E22.2, E86.x, E87.x",,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagCci_43_bloodLoss_freq,Clinical,Diagnosis Group,Blood and Blood-Forming Organs and Immune Mechanism,Blood loss anemia,D50.0,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagCci_44_anemia_freq,Clinical,Diagnosis Group,Blood and Blood-Forming Organs and Immune Mechanism,Deficiency anemia,"D50.8, D50.9, D51.x–D53.x F10, E52, G62.1, I42.6,",diagCci_44_anemia_freq,FALSE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,7.23E-05,0.0000723,1.44%
diagCci_45_alcohol_freq,Clinical,Diagnosis Group,Digestive System,Alcohol abuse,"K29.2, K70.0, K70.3, K70.9, T51.x, Z50.2, Z71.4, Z72.1",,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagCci_46_drug_freq,Clinical,Diagnosis Group,"Mental, Behavioral and Neurodevelopmental",Drug abuse,"F11.x–F16.x, F18.x, F19.x, Z71.5, Z72.2",,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagCopd,Clinical,Diagnosis Group,Respiratory System,Chronic obstructive pulmonary,J44,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,,,,,1,,,int(11),0,-,,,
diagCvd,Clinical,Diagnosis Group,Circulatory System,Cerebrovascular diseases,I60 to I67,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,,,,,1,,,int(11),0,-,,,
diagDevelopmental,Clinical,Diagnosis Group,"Mental, Behavioral and Neurodevelopmental","Developmental disability, Pervasive and specific developmental disorders",F80 to F89,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,,,,,1,,,int(11),0,-,,,
diagDiabetes,Clinical,Diagnosis Group,"Endocrine, Nutritional and Metabolic",Diabetes mellitus,E08 to E13,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,,,,,1,,,int(11),0,-,,,
diagIschaemic,Clinical,Diagnosis Group,Circulatory System,Other acute ischemic heart diseases; Chronic ischemic heart disease,"I24, I25",,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,,,,,1,,,int(11),0,-,,,
diagMorbid_1_Influenza_freq,Clinical,Diagnosis Group,Respiratory System,Influenza and pneumonia,J09 to J18,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagMorbid_10_vascularOper_extra_freq,Clinical,Diagnosis Group,"Injury, Poisoning and External Causes",Complications of heart transplant; Heart and lungs transplant status; Heart transplant status; Encounter for aftercare following heart transplant; Encounter for aftercare following heart-lung transplant,T86.2; Z94.3; Z94.1; Z48.21; Z48.280,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagMorbid_10_vascularOper_freq,Clinical,Diagnosis Group,"Injury, Poisoning and External Causes",Complications of heart transplant; Heart and lungs transplant status; Heart transplant status; Encounter for aftercare following heart transplant; Encounter for aftercare following heart-lung transplant,T86.2; Z94.3; Z94.1; Z48.21; Z48.280,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagMorbid_2_kidney_freq,Clinical,Diagnosis Group,Genitourinary System,Any acute kidney failure and chronic kidney disease; Stages of chronic kidney disease (CKD); Chronic kidney disease and kidney transplant status; Hypertensive Chronic Kidney Disease,N17 to N19; N18; N18 with Z94.0; N18 with I12,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagMorbid_3_sleep_freq,Clinical,Diagnosis Group,Nervous System,Obstructive sleep apnea (adult) (pediatric); obstructive sleep apnea of newborn,G47.33; P28.3,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagMorbid_4_erectile_freq,Clinical,Diagnosis Group,Genitourinary System,Male erectile dysfunction,N52,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagMorbid_5_psoriasis_freq,Clinical,Diagnosis Group,Skin and Subcutaneous,Psoriasis,L40,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagMorbid_6_rheumatoid_freq,Clinical,Diagnosis Group,Musculoskeletal System and Connective Tissue,Rheumatoid arthritis,M05 to M06,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagMorbid_7_lupus_freq,Clinical,Diagnosis Group,Skin and Subcutaneous,Lupus erythematosus,L93; M32,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagMorbid_8_periodontitis_freq,Clinical,Diagnosis Group,Digestive System,Acute apical periodontitis of pulpal origin; Chronic apical periodontitis; Aggressive periodontitis; Chronic periodontitis,K04.4; K04.5; K05.2; K05.3,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagMorbid_9_vascularRadi_freq,Clinical,Diagnosis Group,Other Factors,"Patient admission/encounter solely for administration of chemotherapy, immunotherapy and radiation therapy; Exposure to ionizing radiation; War operations involving nuclear weapons; Military operations involving nuclear weapons; Terrorism involving nuclear weapons; Failure in dosage during surgical and medical care",Z51; W88; Y36.5; Y37.5; Y38.5; Y63,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagOther_1_ulcers_extra_freq,Clinical,Diagnosis Group,"Endocrine, Nutritional and Metabolic",diabetic ulcer,"E08.6, E09.6, E10.6, E11.6, E13.6, Z86.3",,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagOther_1_ulcers_freq,Clinical,Diagnosis Group,"Endocrine, Nutritional and Metabolic",diabetic ulcer,"E08.621, E09.621, E10.621, E11.621, E13.621, Z86.3",,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagOther_2_liver_freq,Clinical,Diagnosis Group,Digestive System,"liver diseases and cirrhosis, Esophageal varices","K70 to K77, I85",,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagOther_3_blood_freq,Clinical,Diagnosis Group,Blood and Blood-Forming Organs and Immune Mechanism,"Thrombocytopenia and thrombocytosis, Elevated white blood cell count","D47.3, D96.3, D72.82",,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagOther_4_chronic_a_freq,Clinical,Diagnosis Group,Digestive System,a - Infections,"B18.0, B18.1 (OPCS4 codes excluded: D57)",,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagOther_4_chronic_b_freq,Clinical,Diagnosis Group,Respiratory System,b - Respiratory diseases,"J45, J46X",diagOther_4_chronic_b_freq,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,6.06E-05,0.0000606,1.21%
diagOther_4_chronic_b_freq,Clinical,Diagnosis Group,Respiratory System,b - Respiratory diseases,"J45, J46X",diagOther_4_chronic_b_freq__365days,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,3.98E-05,0.0000398,0.79%
diagOther_4_chronic_b_freq,Clinical,Diagnosis Group,Respiratory System,b - Respiratory diseases,"J45, J46X",diagOther_4_chronic_b_freq__90days,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,2.62E-05,0.0000262,0.52%
diagOther_4_chronic_c_freq,Clinical,Diagnosis Group,Circulatory System,c - Cardiovascular diseases,"I11.0, I13.0, I50, J81X. (OPCS4 codes excluded: K0, K1, K2, K3, K4, K50, K52, K55, K56, K57, K60, K61, K66, K67, K68, K69, K71);",,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagOther_4_chronic_d_freq,Clinical,Diagnosis Group,"Endocrine, Nutritional and Metabolic","d - Nutritional, endocrine and metabolic","E10, E11, E12, E13, E14",,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagOther_4_chronic_e_freq,Clinical,Diagnosis Group,Respiratory System,e - Respiratory diseases,"J20, J41, J42X, J43, J44, J47X; J20 as main diagnosis and J41, J42, J43, J44 or J47 as second diagnosis;",diagOther_4_chronic_e_freq,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,2.15E-04,0.000215,4.27%
diagOther_4_chronic_e_freq,Clinical,Diagnosis Group,Respiratory System,e - Respiratory diseases,"J20, J41, J42X, J43, J44, J47X; J20 as main diagnosis and J41, J42, J43, J44 or J47 as second diagnosis;",diagOther_4_chronic_e_freq__90days,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,1.55E-04,0.000155,3.08%
diagOther_4_chronic_f_freq,Clinical,Diagnosis Group,Circulatory System,f - Hypertensive heart and renal disease with (congestive) heart failure,"I20, I25. (OPCS4 codes excluded: A, B, C, D, E, F, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, V, W, X0, X1, X2, X4, X5)",,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagOther_4_chronic_g_freq,Clinical,Diagnosis Group,Blood and Blood-Forming Organs and Immune Mechanism,g - Diseases of the blood,"D50.1, D50.8, D50.9, D51, D52",,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagOther_4_chronic_h_freq,Clinical,Diagnosis Group,Circulatory System,h - Cardiovascular diseases,"I10.X, I11.9  (OPCS4 codes excluded: K0, K1, K2, K3, K4, K50, K52, K55, K56, K57, K60, K61, K66, K67, K68, K69, K71);",,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagOther_4_chronic_i_freq,Clinical,Diagnosis Group,Nervous System,"i - Mental and behavioural disorders, Neurological disorders","G40, G41, F00, F01, F02, F03, I48X",diagOther_4_chronic_i_freq,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,1.34E-04,0.000134,2.66%
diagOther_4_chronic_i_freq,Clinical,Diagnosis Group,Nervous System,"i - Mental and behavioural disorders, Neurological disorders","G40, G41, F00, F01, F02, F03, I48X",diagOther_4_chronic_i_freq__trigger,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,7.42E-05,0.0000742,1.48%
diagOther_4_chronic_i_freq,Clinical,Diagnosis Group,Nervous System,"i - Mental and behavioural disorders, Neurological disorders","G40, G41, F00, F01, F02, F03, I48X",diagOther_4_chronic_i_freq__90days,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,7.31E-05,0.0000731,1.45%
diagOther_4_chronic_i_freq,Clinical,Diagnosis Group,Nervous System,"i - Mental and behavioural disorders, Neurological disorders","G40, G41, F00, F01, F02, F03, I48X",diagOther_4_chronic_i_freq__365days,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,5.49E-05,0.0000549,1.09%
diagOther_5_alcohol_freq,Clinical,Diagnosis Group,"Mental, Behavioral and Neurodevelopmental",Alcohol related diagnoses,F10,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagOther_6_diagSickle_freq,Clinical,Diagnosis Group,Blood and Blood-Forming Organs and Immune Mechanism,Sickle cell disease,D57,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagOther_7_cancer_freq,Clinical,Diagnosis Group,Neoplasms,Neoplasms,C00 to D4,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagOther_8_mental_freq,Clinical,Diagnosis Group,"Mental, Behavioral and Neurodevelopmental",Mental Illnes,F01 to F19,diagOther_8_mental_freq,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,1.12E-04,0.000112,2.23%
diagOther_8_mental_freq,Clinical,Diagnosis Group,"Mental, Behavioral and Neurodevelopmental",Mental Illnes,F01 to F19,diagOther_8_mental_freq__90days,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,8.63E-05,0.0000863,1.72%
diagRenal,Clinical,Diagnosis Group,Genitourinary System,Acute kidney failure and chronic kidney disease,N17 to N19,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,,,,,1,,,int(11),0,-,,,
diagRespiratory,Clinical,Diagnosis Group,Respiratory System,Diseases Of Respiratory System,J00 to J99 except J44,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,,,,,1,,,int(11),0,-,,,
diagRheumatoid,Clinical,Diagnosis Group,Musculoskeletal System and Connective Tissue,"Connective tissue disease/rheumatoid arthritis, Diseases Of The Musculoskeletal System And Connective Tissue",M,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,,,,,1,,,int(11),0,-,,,
diagRisk_1_BMI_freq,Clinical,Diagnosis Group,"Endocrine, Nutritional and Metabolic",Overweight and obesity,E66,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagRisk_10_externalMorbidity_freq,Clinical,Diagnosis Group,External Causes of Morbidity,External causes of morbidity,"V, Y",diagRisk_10_externalMorbidity_freq,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,5.76E-05,0.0000576,1.15%
diagRisk_10_externalMorbidity_freq,Clinical,Diagnosis Group,External Causes of Morbidity,External causes of morbidity,"V, Y",diagRisk_10_externalMorbidity_freq__90days,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,3.40E-05,0.000034,0.68%
diagRisk_10_externalMorbidity_freq,Clinical,Diagnosis Group,External Causes of Morbidity,External causes of morbidity,"V, Y",diagRisk_10_externalMorbidity_freq__365days,TRUE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,2.02E-05,0.0000202,0.40%
diagRisk_2_Cholesterol_extra_freq,Clinical,Diagnosis Group,"Endocrine, Nutritional and Metabolic",Encounter for screening for lipoid disorders,Z13.220,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagRisk_2_Cholesterol_freq,Clinical,Diagnosis Group,"Endocrine, Nutritional and Metabolic",Disorders of lipoprotein metabolism and other lipidemias (e.g. Hypercholesterolemia),E78,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagRisk_3_blood_extra_freq,Clinical,Diagnosis Group,Circulatory System,"Essential primary hypertension, Hypertension with heart disease, Hypertensive chronic kidney disease, Hypertensive heart and chronic kidney, Hypertension, secondary, Hypertension, controlled, Hypertension, uncontrolled, Hypertensive cerebrovascular disease, Chronic venous hypertension (idiopathic) without complications , Chronic venous hypertension (idiopathic) with ulcer, Chronic venous hypertension (idiopathic) with inflamation, Chronic venous hypertension (idiopathic) with ulcer and inflamation, Chronic venous hypertension (idiopathic) with other complications, Portal hypertension, Hypertensive retinopathy, Hypertension, transient, pre-existing hypertension in pregnancy, Benign intracranial hypertension, Neonatal hypertension","I10, I11, I12, I13, I14, I15, I270, I272, I6, I870, I8730, I8731, I8732, I8733, I8739, I973, K766, H350, I10, R03, O13, O14, O16, O10, G932, H4005, P292, P293",,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagRisk_3_blood_freq,Clinical,Diagnosis Group,Circulatory System,"Primary pulmonary hypertension, other secondary pulmonary hypertension, Chronic venous hypertension due to deep vein thrombosis, Post procedural hypertension, Ocular hypertension","I27, I87, I97, H400",,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagRisk_4_Glucose_freq,Clinical,Diagnosis Group,Not Elsewhere Classified,Elevated blood glucose level,R73,,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagRisk_5_diabetes_extra_freq,Clinical,Diagnosis Group,"Injury, Poisoning and External Causes","Complications due to insulin pump malfunction, Secondary diabetes mellitus due to pancreatectomy","T85.6, T85.6-, T38.3x1-, T38.3x6-, E89.1 with Z90.41-",,FALSE,NA,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,,,
diagRisk_5_diabetes_freq,Clinical,Diagnosis Group,"Endocrine, Nutritional and Metabolic","Diabetes mellitus, Type of diabetes mellitus not documented (default is Type 2 diabetes mellitus), Diabetes mellitus and the use of insulin (long term use only), Secondary Diabetes Mellitus, Diabetes Mellitus In Pregnancy, Gestational (Pregnancy Induced) Diabetes, abnormal glucose tolerance in pregnancy, neonatal diabetes mellitus","E08 to E13, E11.-, Z79.4, E08, E09, O24, O24.4, O99.81, P70.2",diagRisk_5_diabetes_freq__trigger,FALSE,-,NA,0,NA,numeric,ordinal,T,NA,NA,NA,T,,,,1,1,1,1,,,,int(11),0,-,6.50E-05,0.000065,1.29%
